"Dates","Alabama","Arizona","Arkansas","California","Colorado","Connecticut","Delaware","Georgia","Idaho","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Massachusetts","Michigan","Minnesota","Mississippi","Missouri","Montana","Nebraska","Nevada","New.Hampshire","New.Jersey","New.Mexico","New.York","North.Carolina","North.Dakota","Ohio","Oklahoma","Oregon","Pennsylvania","Rhode.Island","South.Carolina","South.Dakota","Tennessee","Texas","Utah","Vermont","Virginia","Washington","West.Virginia","Wisconsin","Wyoming","Florida","Dates"
"2011-07-24",300.68457,308.97977,303.65323,301.39706,304.95624,300.99905,301.78403,301.41595,302.42853,303.58658,303.1368,303.50586,308.51117,302.41043,300.6573,298.0642,302.04794,300.13382,300.08276,299.90005,300.57272,305.11856,301.94873,306.78116,307.783,300.33356,302.1958,308.3347,300.33,302.4385,299.7413,302.20224,307.64047,296.593,302.3476,299.75455,302.95523,304.4864,302.16898,306.10065,307.81046,299.39566,302.41412,293.26266,301.3859,301.25903,305.2661,300.381,2011-07-24
"2011-07-31",300.4997,308.02634,303.37842,302.5913,304.08487,296.35175,300.4123,300.96967,304.26456,301.94583,301.5271,301.40375,306.57187,302.1768,300.47733,293.1717,300.9197,295.42572,297.59036,298.596,300.29947,303.88358,302.67822,304.2963,308.19873,294.93344,299.09222,307.27,296.4172,301.91653,299.20157,301.12772,307.76205,299.31223,299.02524,295.7579,301.9686,302.9287,302.1938,306.41144,306.9681,294.99115,301.99487,295.3203,301.06635,298.7486,305.4468,300.694,2011-07-31
"2011-08-07",302.64645,309.1717,306.95752,301.99124,303.60736,296.6902,298.61285,302.4771,304,301.79294,301.04742,300.85397,306.62506,302.14917,303.6087,293.4014,299.2093,295.66943,298.05106,298.71884,303.47174,304.56137,303.07257,303.79446,307.06418,295.7255,298.0795,307.8312,296.85663,301.83444,299.04144,300.70767,309.9438,300.1606,298.47607,295.84912,302.3774,302.11685,303.00082,307.98264,306.2841,296.0127,300.77515,296.70047,300.55417,299.30704,303.75165,301.32397,2011-08-07
"2011-08-14",301.44507,308.0494,301.56436,301.80963,303.5153,296.22186,298.8672,302.03238,303.86276,297.41763,297.22873,296.63284,301.59808,299.44394,303.2793,292.72858,298.9985,295.35858,294.65897,295.35544,301.69363,299.38095,300.89087,299.72183,307.8892,294.67163,297.6823,308.0394,295.21454,300.86234,296.3353,297.15787,304.04556,298.65146,296.58456,295.84116,301.55954,298.17572,300.79074,306.2396,307.78198,294.86273,299.79962,295.06598,298.1638,294.94028,302.77875,300.63934,2011-08-14
"2011-08-21",301.75055,308.456,302.23535,302.04477,303.89523,294.80365,296.96786,301.45535,303.52444,298.41293,298.10077,297.4113,304.00342,299.12555,303.7116,293.8815,297.27426,294.53604,295.84058,295.63287,301.36865,299.56125,300.44806,300.5988,308.13095,294.76767,296.0593,306.6643,295.67563,299.09155,296.9929,297.94003,306.80658,299.50494,296.87433,294.50684,300.0806,299.24176,300.12054,306.82184,307.5449,294.78574,298.2673,296.12305,297.70383,296.47,303.80283,300.4721,2011-08-21
"2011-08-28",303.25073,311.30444,302.5835,304.22162,305.19922,294.74203,296.6128,302.49872,307.22516,298.80316,297.753,298.7405,305.707,299.72192,303.0628,292.74503,296.80655,294.6535,294.5276,297.0396,302.49365,301.0303,305.50266,304.10382,309.99634,294.08505,295.64487,308.7142,293.94974,299.22626,299.6735,296.53854,307.02545,302.439,295.49643,294.9345,300.5999,302.64923,301.1347,307.31378,309.02277,293.46786,298.1416,299.41107,297.2514,296.42072,306.34662,301.395,2011-08-28
"2011-09-04",301.86203,310.6311,302.72882,303.08594,302.78278,293.8086,294.9493,301.244,300.86615,300.23956,300.30496,297.87482,304.6416,301.61172,301.7084,291.73462,295.5565,293.33878,296.15518,294.8293,301.7278,301.64163,297.59055,300.4807,306.87277,293.44034,294.64594,307.83066,294.94485,298.05722,294.96527,299.20224,306.23428,297.15607,296.38522,293.1175,299.20847,297.89066,302.0674,306.60297,306.38763,293.69754,297.2901,293.95392,298.88727,295.9522,301.54886,299.8774,2011-09-04
"2011-09-11",294.57297,305.75455,295.72696,303.21475,299.61118,291.90933,295.71786,296.21964,304.15207,291.6404,290.82343,293.33438,296.2762,291.78717,296.37228,289.59808,295.27295,291.19913,291.06393,295.16776,294.41318,293.02783,302.99115,297.1443,305.46677,290.84467,294.19772,301.935,291.66,297.24805,298.1709,291.66412,297.2352,303.19232,292.84628,291.42316,297.4271,298.1004,293.16183,300.99335,302.88144,290.6674,295.43677,301.46957,293.23334,292.93936,301.0549,298.4087,2011-09-11
"2011-09-18",296.94955,302.21384,295.81522,298.77887,298.4363,290.3134,292.33484,297.2487,299.60855,291.11084,291.08112,289.12833,294.81885,293.46408,298.2933,288.6197,292.18796,290.05508,288.0687,287.12506,296.61063,292.14658,294.83746,292.2651,301.65213,289.58298,291.3957,301.6779,288.9623,294.22443,288.05792,290.80365,297.60425,296.6973,290.3253,290.3813,295.45844,290.5223,294.78217,302.2205,300.04486,288.81146,292.87457,293.64493,291.77325,288.01086,297.93906,299.41168,2011-09-18
"2011-09-25",296.2066,307.47977,294.74124,302.66583,300.02487,291.6337,292.90958,296.48175,301.33026,290.15408,290.95035,288.93213,295.29688,293.15634,297.75714,289.69046,292.94476,291.43695,288.70236,287.00772,295.92355,291.42404,298.55682,294.7145,305.72534,290.93842,292.4205,303.792,291.42215,294.46066,290.88425,291.78024,296.4625,299.6774,292.4119,291.52176,295.44427,292.72122,294.104,301.24326,303.3865,291.0191,293.58936,295.841,293.52292,287.14096,299.3961,298.88254,2011-09-25
"2011-10-02",294.60532,305.65924,294.67245,299.7815,301.2986,291.9774,292.3505,295.37134,300.7437,288.24884,287.38956,289.81674,296.6877,290.13937,297.24814,288.68832,291.75787,291.8476,286.6207,289.76328,294.70746,291.8742,299.1004,296.383,304.90112,290.64346,292.16525,304.1323,290.42368,293.83594,293.75848,287.9541,297.4859,295.75507,290.06137,292.31277,294.96042,295.6611,292.17776,301.7168,304.25443,290.19687,292.2154,290.79102,290.15875,287.03058,301.56793,297.8779,2011-10-02
"2011-10-09",293.71744,296.42453,295.39108,291.19205,295.92227,287.6103,287.9903,293.13412,291.83908,293.7941,293.18906,295.7224,297.85037,292.8665,295.67752,284.5439,288.0066,287.70682,291.61798,294.95786,294.23682,295.28595,294.053,297.3607,293.06055,286.82266,287.9495,297.80124,287.85504,290.50668,294.2934,291.14688,297.23505,288.65787,288.64435,287.8872,291.87604,296.38702,293.46152,298.51993,293.6313,286.7301,289.37982,287.3623,289.90936,294.07553,294.80203,295.64114,2011-10-09
"2011-10-16",293.6373,303.02216,294.8064,298.23776,296.84174,289.49728,292.11584,293.40097,292.3715,291.46695,291.02542,290.0643,293.70657,291.76923,296.3796,286.33063,291.8009,289.09128,289.02847,287.59927,294.2715,292.78568,288.83875,291.80566,299.23032,287.7796,291.06552,301.02054,289.351,292.57416,286.7279,290.6024,295.54736,291.2016,290.41678,289.52814,293.06766,289.49283,292.4574,298.0224,298.3448,288.00714,291.8433,286.1069,291.43073,288.8559,293.34512,297.02316,2011-10-16
"2011-10-23",289.49933,302.72748,288.73117,297.86774,295.2522,286.43405,288.36362,289.64133,291.74902,284.30014,283.7294,283.883,288.78827,286.34158,291.58035,283.84576,288.22714,286.31076,282.25528,281.47748,289.0762,285.8517,289.6694,287.66504,298.25363,284.6174,287.38965,299.73257,284.7565,289.86224,283.5897,284.6448,290.41357,291.66483,285.85898,286.95218,289.65933,286.09433,287.90204,295.72565,297.0359,284.23105,289.12775,287.45486,287.56473,282.18475,292.6058,292.71933,2011-10-23
"2011-10-30",289.75092,297.71753,288.5368,294.10822,291.5392,280.07312,283.84946,290.64236,287.14624,285.7748,285.13437,285.4651,289.46335,286.24847,291.1158,278.03964,283.82736,279.7626,280.90164,281.12952,288.93704,287.96054,284.8359,287.58005,293.07697,278.37924,282.2818,295.8522,279.5797,287.47574,281.6428,283.86008,289.87866,287.31732,281.89035,280.1861,289.15,284.66293,287.46964,293.05157,292.07758,278.21567,285.60403,283.11917,284.92554,281.23947,288.36862,294.09576,2011-10-30
"2011-11-06",286.74722,294.08548,286.8813,289.29642,290.35654,279.83728,282.26254,286.3267,283.7382,284.22797,284.11917,283.05826,286.90326,285.28268,289.12585,278.0383,282.24225,279.65936,281.57376,281.47516,287.1762,285.63406,283.17105,285.0192,287.6605,279.06384,281.21494,293.77435,280.24237,284.41055,282.0501,283.51178,288.06085,282.7459,281.48282,279.89792,285.19498,284.08575,285.73773,291.51816,288.39346,279.0977,283.34674,280.73215,284.48163,281.3891,286.1027,291.14313,2011-11-06
"2011-11-13",287.79587,289.42752,288.38068,287.39932,287.98648,283.51987,284.24313,287.73364,282.7879,284.08554,284.54306,281.62946,286.4056,285.89264,289.95853,281.2266,283.95114,283.88156,281.30585,278.955,288.40506,285.70245,282.68472,284.9221,285.96207,283.29498,283.99435,290.8165,283.29764,286.26044,279.23358,284.3589,288.76675,283.68826,283.824,283.8969,287.32178,282.93512,286.6015,291.64276,285.682,283.0646,285.1171,281.28693,285.6154,279.6749,284.14175,291.4626,2011-11-13
"2011-11-20",288.94806,292.2917,288.01035,287.6827,288.31918,282.7435,284.3301,289.4216,280.62134,282.33743,283.07333,279.1236,283.87634,285.5076,291.16315,280.47598,284.1782,282.8719,278.6453,272.91516,289.23477,283.88187,275.39032,280.764,288.19632,281.95123,283.56567,293.04205,282.02448,287.29364,271.28204,283.47437,287.34293,281.30234,282.95242,283.27277,288.54697,276.50244,286.67554,292.83517,288.1865,281.5215,285.3924,277.2969,285.04922,276.77408,281.6761,294.1624,2011-11-20
"2011-11-27",289.721,291.73944,285.8019,287.61874,289.85168,280.8049,285.33298,290.5606,284.16165,281.04562,282.05392,279.8135,283.87936,286.33023,289.78836,273.85382,285.36478,280.18613,278.71188,276.54514,288.90366,281.96524,283.78192,284.07132,288.68805,277.48196,283.61713,291.95993,279.5224,288.8715,278.11475,282.80038,284.0897,284.09543,282.66022,280.58316,289.90604,281.40958,287.65482,289.86392,288.44653,277.12845,287.37726,280.80096,286.66434,278.18158,285.7909,293.58987,2011-11-27
"2011-12-04",281.87125,289.42276,281.4614,287.919,285.8792,280.99033,282.56998,283.7737,280.51746,277.13336,277.85822,274.67667,279.42703,280.47995,284.8504,277.4445,282.14496,281.1398,275.21518,272.0684,282.26923,278.12213,279.1855,278.39545,285.11496,279.4941,281.88687,288.4477,279.6682,283.6989,274.5842,279.19238,281.28204,281.46246,280.63824,281.49918,284.0268,276.90958,281.08734,286.8567,284.9222,279.0419,282.73462,278.6528,282.31738,273.6868,281.5182,288.7428,2011-12-04
"2011-12-11",281.63443,284.57907,276.24124,286.10614,280.48172,279.27887,281.7018,284.77872,278.34384,272.2911,273.15738,268.7474,273.70078,277.22592,280.25635,274.7316,281.04544,279.39264,270.7612,267.02524,279.17447,272.85764,276.1966,273.31473,283.54755,277.02356,280.44162,281.62463,276.2459,284.11636,269.2199,274.94785,275.46518,281.7119,277.84827,280.20883,284.88846,272.39102,278.90134,279.63095,280.14264,275.75168,281.91428,276.8688,279.57788,268.1148,277.53604,290.1107,2011-12-11
"2011-12-18",284.89676,285.61392,282.2059,284.5674,285.32376,275.9283,278.1449,286.07306,280.23804,277.26147,277.42407,276.4311,281.45108,280.41376,286.00717,272.23755,278.31195,275.88113,274.6704,272.2215,284.37137,279.31253,278.51392,279.11465,283.61807,274.31427,277.15656,286.43576,275.10498,282.83292,272.22723,277.56915,282.65018,280.8519,276.87225,276.31454,285.2485,276.16693,282.24722,286.6307,281.7099,273.86353,280.2721,277.21463,279.90497,273.8019,281.44586,290.93213,2011-12-18
"2011-12-25",285.5415,284.18442,281.35236,285.89575,282.33127,276.38684,280.51804,287.40402,278.9511,277.25458,278.4481,274.83185,277.26108,281.31494,284.98404,268.19064,280.87372,275.40564,273.71014,272.3198,283.77432,278.0773,279.0822,277.99307,282.689,272.07068,278.68228,282.62915,274.61566,285.40012,274.93744,278.61447,279.46506,281.3534,278.0689,276.52542,286.98782,277.07877,282.7705,282.57843,280.47885,271.56677,283.0813,277.87308,281.71136,273.00607,280.13293,292.38736,2011-12-25
"2012-01-01",284.57874,291.79657,283.041,288.8307,288.01773,276.77808,279.48895,284.86206,282.5292,277.92328,277.76544,278.01108,283.2873,280.53488,286.1544,270.28683,279.5252,276.1014,273.6193,272.9896,284.40094,280.83496,281.85385,282.97775,289.33536,273.11847,278.1683,289.475,274.63934,283.24713,275.60284,277.78287,284.26813,282.82343,277.11874,277.29712,284.12238,280.34048,281.9859,287.13794,287.4232,272.4672,281.0576,279.618,280.1155,273.53857,284.36035,290.005,2012-01-01
"2012-01-08",282.32184,292.44513,281.75955,290.5281,288.48004,274.0945,276.28754,282.19583,283.20752,275.93073,275.3206,276.1435,282.2471,277.41815,285.82153,267.80783,276.61023,273.6677,272.16183,272.72464,283.00348,278.7607,282.70743,282.0267,289.63324,270.87225,275.03824,290.25528,271.94562,280.06317,277.15628,274.60458,283.24146,283.56882,274.2269,274.40396,281.44223,280.24896,279.4191,287.3194,287.26392,270.1735,278.20465,279.55927,276.4852,272.2375,285.1126,285.90283,2012-01-08
"2012-01-15",283.02637,289.1194,279.29025,288.96445,285.20093,272.97202,276.4139,283.88272,280.14774,273.11935,273.23813,272.91983,279.86356,276.66083,284.08267,265.4294,276.3479,272.41342,272.0481,269.8538,282.74664,275.84,278.85712,279.16196,286.62152,268.74698,274.93378,286.90143,271.30716,280.6733,272.9033,273.68097,280.77267,281.63412,273.90323,273.33203,282.9476,276.64816,279.2801,284.24863,284.15775,268.24448,277.89935,276.76614,276.21698,271.35226,281.69794,288.50235,2012-01-15
"2012-01-22",285.50397,289.84872,282.23184,283.83942,286.8296,269.04825,273.67316,285.1503,279.32855,271.05954,271.966,266.50873,276.86115,277.31534,289.15933,262.9661,273.97128,268.9361,266.612,260.73492,286.0133,274.73825,269.9758,273.05838,284.63785,265.8102,271.58875,291.57367,268.07785,280.4509,260.52783,272.29373,281.82278,279.8516,271.31293,269.7752,283.23734,267.24615,280.78705,290.6213,285.45258,265.4349,276.85278,274.83945,276.67007,263.63162,281.10333,290.1714,2012-01-22
"2012-01-29",286.8933,289.38428,282.1419,287.39316,285.21182,276.56894,279.6425,287.4413,280.19702,274.89175,275.6428,273.09146,281.61063,280.19513,287.21664,271.47812,279.37683,276.2481,272.68765,269.66327,286.20786,277.60345,279.3762,279.67526,284.31345,273.99948,278.33292,289.0812,275.07318,284.5318,272.92114,276.617,283.05713,281.89496,276.86865,276.99707,286.10727,276.26877,283.05252,287.55356,283.8585,273.70395,281.75842,278.32718,280.87296,271.02548,281.4338,292.10822,2012-01-29
"2012-02-05",287.58453,290.00723,285.96036,287.41248,285.27652,275.7328,279.07364,288.02573,281.43698,279.8967,279.73785,278.4741,283.90695,283.26822,289.12656,265.8956,279.47256,274.7047,274.08774,273.54443,287.63138,283.3455,281.13153,282.52307,284.97488,270.9555,277.7981,289.07892,273.91458,284.3965,277.0999,278.6097,285.65683,282.22195,277.5263,275.5747,286.66672,280.57693,285.3189,289.35864,284.70004,270.59772,282.01248,279.86484,281.4443,274.14523,282.1874,291.73642,2012-02-05
"2012-02-12",280.31882,291.50674,276.8857,288.40326,281.9709,273.93756,275.50595,282.19186,282.5471,271.27365,271.95013,268.61572,273.76407,274.454,280.72983,268.5632,275.46405,273.75128,268.6425,265.70343,278.96994,273.20273,274.69067,271.72638,287.69208,271.6252,274.6844,286.46487,271.76022,278.5484,266.60535,272.00992,276.19354,283.58426,273.4044,273.93567,280.63382,270.075,276.47256,281.34995,285.75516,270.42352,276.56027,280.25943,274.3714,267.72562,279.3157,288.40652,2012-02-12
"2012-02-19",283.85315,287.4807,280.2919,284.43875,284.60977,275.19562,277.7334,284.93604,280.49527,275.5535,275.4787,274.90683,279.57938,278.81155,285.25543,270.3571,278.00616,274.98785,272.43066,272.66,282.94855,277.67307,279.25763,278.93488,283.38644,273.21945,276.52338,287.70877,273.89545,282.24634,275.09195,275.73264,281.2462,280.19403,275.65854,275.41867,283.89932,277.80264,280.8526,286.61685,284.06808,272.75226,280.02377,278.4363,278.67587,273.05954,281.3106,290.44913,2012-02-19
"2012-02-26",286.27234,291.9336,285.2823,288.42014,285.2675,276.06818,279.81223,286.5883,280.58643,277.4909,277.20978,275.64005,284.09103,281.29736,288.1212,271.70334,279.85,275.65985,272.57602,271.49936,286.5828,281.17816,278.4019,280.6815,285.9522,273.49103,278.24924,290.60635,274.2127,283.7862,272.84525,277.03452,286.01062,281.07175,277.25467,276.25943,285.47366,276.51035,283.56494,289.92484,284.57883,272.96234,281.57797,278.97305,280.2546,273.1254,280.9606,290.63797,2012-02-26
"2012-03-04",288.8613,288.5927,288.2899,284.8078,284.49454,275.49655,281.21515,289.44852,279.21497,278.8456,279.7058,274.4663,284.22885,284.74664,290.58035,267.5723,281.50327,274.57355,272.51492,270.26443,289.23694,282.58194,277.12344,279.59427,283.5085,271.41293,278.80905,289.48697,274.96954,286.85446,268.8924,279.64047,287.94763,279.6265,278.65628,275.51843,288.74533,273.82404,287.14154,291.9883,283.2288,271.85178,284.1232,277.31537,283.42816,272.43967,280.4,293.12015,2012-03-04
"2012-03-11",287.01193,291.6661,286.33133,288.80804,290.2186,276.1851,278.89258,286.97208,285.22217,280.7128,280.00287,280.59253,286.54684,282.20926,289.50833,272.1973,279.25668,275.7537,275.32407,275.18625,287.52896,283.83875,285.18222,285.98126,288.721,274.2037,277.98236,290.58023,274.85446,283.04788,279.12186,279.24933,287.1616,283.9809,277.77744,276.2027,285.16757,283.91937,284.11154,289.09915,289.112,273.37894,281.11298,281.00095,280.92416,276.79526,287.43213,291.40613,2012-03-11
"2012-03-18",293.7124,295.5816,294.01694,286.82788,297.0803,282.78693,286.68045,293.63107,286.6992,292.7222,292.04807,292.51474,295.9511,292.26434,293.9139,276.9935,288.50214,281.75757,287.78992,288.0972,293.67145,293.6771,288.04596,295.7551,291.07266,281.6866,285.17316,298.4685,285.5428,291.62027,288.7831,291.27762,294.85086,282.7617,289.47415,281.06174,292.353,292.5331,293.14822,296.36105,294.4034,282.5156,291.1304,280.0763,292.04486,289.29874,293.905,294.11694,2012-03-18
"2012-03-25",293.94354,292.23343,291.34274,286.74728,292.19653,287.42822,288.57245,294.1533,286.68375,293.11008,293.8601,291.62982,290.16763,294.27682,292.8842,284.96646,289.53882,287.37646,290.00552,287.69086,292.898,291.46118,284.64694,290.90805,290.1153,288.43994,287.73834,294.04483,289.30325,292.50116,286.37082,293.9409,289.9588,282.57132,290.78137,286.47946,293.08408,289.22696,293.73343,293.32422,291.53183,288.38232,291.91275,279.69986,293.90787,290.7485,291.05356,295.031,2012-03-25
"2012-04-01",294.20108,297.2747,295.3184,287.3975,298.5576,278.90988,282.4957,294.2192,288.27527,288.68948,286.41537,289.2282,297.46997,291.14154,294.98248,273.41968,283.54147,277.66193,277.42145,281.89053,294.37357,294.7932,289.72263,296.64487,291.44803,275.64304,280.9522,301.40308,277.40005,290.854,285.354,283.36005,296.9039,284.57886,281.30167,278.34833,293.11484,292.3183,293.71506,298.33078,295.0193,275.33716,288.06476,282.52487,287.43265,280.31717,294.6352,294.9827,2012-04-01
"2012-04-08",293.34766,295.46927,292.38654,287.92526,292.39536,280.87238,284.32742,293.97342,284.74918,287.97284,287.05618,287.7512,290.9393,290.42392,293.9583,276.24335,285.20273,279.51627,280.514,283.62457,292.86136,290.62976,284.80954,289.649,289.08527,277.73077,283.07175,295.98666,279.06778,290.3465,285.3215,284.34592,292.10638,282.55142,282.84177,280.25116,292.51675,288.0156,292.51364,296.461,290.82065,277.2617,288.43546,280.80597,287.5444,282.45197,289.36215,295.22098,2012-04-08
"2012-04-15",291.48273,294.73306,291.7855,287.57574,294.21234,283.8913,285.4429,291.3609,291.53726,285.953,285.25903,285.58322,291.51416,287.41754,294.27777,281.152,285.5679,283.2338,281.69662,281.2432,292.17993,288.7823,287.7495,288.95242,291.98325,282.6998,284.91644,297.6446,281.8663,288.27847,281.9683,284.3383,293.57944,287.16656,283.5047,283.31137,289.84637,285.76938,289.084,297.35367,293.74655,281.99908,286.88312,286.44565,285.63507,282.73053,291.96994,294.18,2012-04-15
"2012-04-22",291.71732,301.41925,289.9452,295.6682,294.85245,288.347,289.4185,293.00122,291.32086,286.54327,287.04147,285.122,290.88727,288.91144,291.7044,284.05557,289.4788,288.1951,280.81802,280.05917,290.67197,288.43048,287.7004,288.75323,297.77536,288.5267,289.1954,299.59097,286.48334,291.29053,281.4832,287.49225,291.97507,289.60498,288.3777,287.71286,292.28702,285.4872,289.7127,295.76434,296.61172,286.95062,289.96674,285.42365,289.28247,281.00275,291.8126,295.03223,2012-04-22
"2012-04-29",292.40213,301.5787,294.19507,293.5567,298.15945,281.83087,284.0172,292.93256,293.55844,286.9413,284.90366,287.48273,296.26337,289.2123,293.7636,279.22293,284.0437,281.96127,280.50858,284.24387,292.93164,291.9703,293.0261,294.42947,297.6741,280.30624,282.99777,302.87674,279.05136,288.79504,286.8419,283.44073,296.90878,290.33176,281.5848,282.43454,291.5555,291.35336,291.59055,300.0377,298.1953,279.48444,286.09012,288.41275,285.29837,282.56537,295.9677,293.3013,2012-04-29
"2012-05-06",297.59793,301.5932,298.44412,292.9467,299.78635,283.9777,288.6938,298.35995,288.38596,294.98657,294.8886,293.72116,299.37967,297.21002,297.81174,280.11404,290.85562,282.6419,287.05777,288.76627,297.5327,297.57306,288.47028,297.07602,296.32358,281.8486,286.49954,303.91742,286.79953,296.39908,289.11087,294.24432,299.969,285.30063,291.17987,282.45288,297.02155,293.33746,298.2203,301.7298,298.1021,283.11774,294.75534,283.2227,295.69043,288.19406,294.4209,297.09467,2012-05-06
"2012-05-13",294.83194,302.18646,294.4222,298.562,295.59592,287.70065,289.97055,294.67184,293.2098,291.31674,291.0355,290.2784,293.19098,292.59567,295.33832,283.98343,290.238,287.54507,287.13345,288.2371,294.46442,292.75555,291.72162,291.62003,299.31854,287.1951,289.3509,297.90555,287.90567,292.3957,288.51584,291.06192,294.17944,291.4232,289.69516,287.06247,293.6503,290.2339,293.3067,295.78467,298.80075,287.3796,291.42502,288.0947,291.56744,288.5362,294.4061,296.89584,2012-05-13
"2012-05-20",296.2801,305.45532,298.03467,297.63242,299.70712,289.95737,291.26117,295.4685,297.9097,295.59482,294.7539,295.56766,298.89795,295.1191,297.4803,287.67596,291.95346,289.6767,291.5694,293.1316,296.86957,296.67828,296.18167,298.13797,302.26816,289.87494,290.96313,301.74045,290.70184,293.5264,293.64093,293.1191,298.6216,294.12546,292.0015,289.09958,294.2048,296.82846,295.95996,298.70322,301.88522,290.38763,293.02188,291.55533,293.48544,293.69656,299.05963,296.74512,2012-05-20
"2012-05-27",299.0148,303.87958,299.02466,293.90915,300.38303,291.43777,293.46378,298.81235,291.6115,296.57178,296.7383,295.68158,300.60684,297.76474,299.4354,290.04715,294.05704,291.21478,292.32605,291.36978,298.78494,298.05978,289.39716,297.4227,297.22855,292.09387,292.52353,305.49954,293.80246,295.94702,289.89706,297.00522,300.649,288.19846,294.97018,290.51804,297.20493,294.23703,297.90558,302.63266,299.98648,293.03607,295.19086,287.78128,296.81418,292.4792,295.48404,298.8523,2012-05-27
"2012-06-03",298.86795,306.63617,298.4445,299.14688,300.61514,293.1409,295.24728,297.67038,297.14548,293.9567,294.02432,292.14597,297.631,296.13217,299.4378,287.18536,295.54443,291.73434,289.618,289.64917,298.64746,295.78345,292.47217,295.18405,303.75436,290.25778,294.96182,305.7727,292.51736,296.32236,289.26056,294.7663,298.69376,293.87625,294.23834,291.87637,297.01242,291.73322,297.06738,302.80084,303.2757,291.20575,295.8696,289.5778,295.25397,290.77695,297.67044,298.5771,2012-06-03
"2012-06-10",297.6787,306.1835,298.68622,294.87485,302.45,289.93875,292.89044,296.46832,292.64667,296.39645,295.66245,298.11725,301.32562,295.91922,299.6226,286.29437,293.55875,288.49286,293.86053,297.42767,298.23904,297.8218,295.2846,302.0696,298.19727,288.37195,292.03305,306.63882,290.46634,294.87476,297.4375,294.87442,300.03174,287.6364,292.59464,288.39127,295.2673,300.6089,296.3494,302.6491,301.61343,289.20493,294.24875,285.87454,294.0173,296.06592,300.41608,298.1345,2012-06-10
"2012-06-17",298.1418,307.8887,299.35764,301.67545,302.336,290.77036,292.99463,297.4227,298.13092,297.74896,297.4145,296.37784,301.40765,297.8011,298.9565,289.23706,294.0823,289.86398,294.37173,293.01215,298.41376,298.77042,295.8776,300.22293,305.40656,291.02554,292.0527,306.78973,293.32297,295.20956,293.55222,296.3526,300.9819,294.95752,294.28207,289.309,296.23947,297.77023,298.07523,303.55716,304.77023,292.34875,294.96094,291.1201,295.78986,294.82196,300.49448,298.4194,2012-06-17
"2012-06-24",300.57584,310.26007,301.58585,299.05942,305.2019,296.50443,297.44962,298.96387,299.46686,300.38437,300.2808,299.4925,303.9816,300.98193,300.41254,292.92545,298.0052,295.73624,297.03473,295.25372,300.7664,301.05753,296.86832,303.34674,305.28928,296.04416,297.10938,309.10727,296.6399,298.86823,294.3025,299.76456,302.56107,293.08908,298.01926,295.50485,298.8411,299.72324,301.1707,303.97354,306.90192,296.4025,299.07172,291.20102,299.43832,297.63403,303.18375,297.8748,2012-06-24
"2012-07-01",303.40527,310.3216,305.1003,298.664,306.71848,296.8127,298.49338,301.61337,301.85352,301.73605,300.76434,300.91754,309.02054,302.91705,303.34515,292.95508,298.95245,295.6649,297.0799,298.40652,303.90436,305.01196,301.88297,307.01877,305.89703,294.59604,298.06146,310.30783,295.32135,301.17886,300.03268,299.53836,306.97906,294.6315,297.80417,295.82742,301.74518,303.2204,304.21893,306.58368,308.7024,293.98056,300.52008,292.03912,299.72238,298.36627,306.67407,299.12213,2012-07-01
